t,Ax,Ay,Az,wx,wy,wz,Bx,By,Bz,qw,qx,qy,qz
57.922449350357056,-0.77,1.26,9.49,0.25,0.00,0.13,15.50,-10.56,-34.00,-0.61,-0.08,0.03,0.79
58.2515709400177,-0.79,1.27,9.45,0.31,0.00,0.13,16.19,-10.56,-34.38,-0.61,-0.08,0.03,0.79
58.574716091156006,-0.78,1.29,9.44,-0.56,-0.13,-0.19,15.50,-10.25,-35.06,-0.61,-0.08,0.03,0.79
58.89925765991211,-0.75,1.27,9.46,-0.44,0.13,-0.06,15.75,-10.56,-34.69,-0.61,-0.08,0.03,0.79
59.22632336616516,-0.77,1.25,9.44,0.25,0.06,0.06,16.19,-10.56,-35.56,-0.61,-0.08,0.03,0.79
59.551124572753906,-0.76,1.26,9.47,0.31,0.06,0.00,16.19,-10.25,-35.06,-0.61,-0.08,0.03,0.79
59.87838673591614,-0.77,1.30,9.46,-0.50,0.00,-0.06,15.75,-10.56,-34.69,-0.61,-0.08,0.03,0.79
60.202219009399414,-0.77,1.29,9.45,-0.81,-0.19,0.00,15.75,-10.25,-34.00,-0.61,-0.07,0.03,0.79
60.529359102249146,-0.78,1.27,9.45,-0.06,0.38,-0.13,15.50,-10.56,-34.69,-0.61,-0.07,0.03,0.79
60.85399675369263,-0.77,1.27,9.46,0.50,0.38,0.06,15.06,-10.56,-34.69,-0.61,-0.07,0.03,0.79
61.18160390853882,-0.75,1.29,9.46,-0.13,0.19,0.00,15.75,-10.56,-34.38,-0.61,-0.07,0.03,0.79
61.50571346282959,-0.79,1.25,9.44,-0.38,0.00,-0.06,15.50,-10.56,-34.00,-0.61,-0.07,0.03,0.79
61.83250021934509,-0.78,1.24,9.46,-0.19,0.13,-0.06,15.50,-9.88,-34.38,-0.61,-0.07,0.03,0.79
62.15700960159302,-0.77,1.25,9.49,0.69,-0.06,0.06,15.75,-10.25,-33.56,-0.61,-0.07,0.03,0.79
62.48391628265381,-0.79,1.28,9.45,0.31,-0.06,-0.06,15.50,-11.00,-34.38,-0.61,-0.07,0.03,0.79
62.81183648109436,-0.77,1.29,9.45,-0.38,-0.13,-0.06,15.06,-11.00,-33.56,-0.61,-0.07,0.03,0.79
63.13600158691406,-0.78,1.27,9.48,-0.31,0.19,-0.06,16.19,-9.88,-35.06,-0.61,-0.07,0.03,0.79
63.459999084472656,-0.79,1.26,9.47,0.38,0.25,0.00,16.19,-11.00,-33.19,-0.61,-0.07,0.03,0.79
63.7867488861084,-0.78,1.27,9.46,0.69,0.06,-0.06,16.56,-11.00,-33.56,-0.61,-0.08,0.03,0.79
64.11142683029175,-0.77,1.28,9.47,0.06,0.06,-0.13,15.50,-10.56,-34.38,-0.61,-0.08,0.03,0.79
64.43867874145508,-0.76,1.26,9.49,-0.31,-0.06,0.06,15.75,-10.56,-34.69,-0.61,-0.08,0.03,0.79
64.76319551467896,-0.76,1.25,9.48,0.13,0.13,-0.06,16.56,-11.38,-33.56,-0.61,-0.08,0.03,0.79
65.0905134677887,-0.76,1.26,9.40,0.56,0.13,0.00,15.75,-10.56,-34.00,-0.61,-0.08,0.03,0.79
65.41460800170898,-0.78,1.29,9.45,0.06,-0.06,0.00,15.50,-9.88,-34.38,-0.61,-0.08,0.03,0.79
65.74221324920654,-0.76,1.29,9.45,-0.69,-0.44,-0.06,15.50,-10.56,-34.69,-0.61,-0.08,0.03,0.79
66.06705617904663,-0.76,1.28,9.48,-0.13,0.06,-0.13,15.50,-10.25,-34.38,-0.61,-0.08,0.03,0.79
66.39437055587769,-0.78,1.26,9.46,0.19,-0.06,-0.06,16.19,-10.25,-34.00,-0.61,-0.08,0.03,0.79
66.71779775619507,-0.78,1.27,9.44,0.19,0.13,0.00,15.75,-10.25,-34.38,-0.61,-0.08,0.03,0.79
67.0450451374054,-0.77,1.29,9.44,-0.44,-0.06,0.00,14.75,-10.56,-34.00,-0.61,-0.08,0.03,0.79
